name,time,link,image
Venus and Sailor,1925,https://www.wikiart.org/en/salvador-dali/venus-and-sailor-1,https://uploads4.wikiart.org/images/salvador-dali/venus-and-sailor-1.jpg
Venus and Sailor (Homage to Salvat-Papasseit),1925,https://www.wikiart.org/en/salvador-dali/venus-and-sailor-homage-to-salvat-papasseit-1925,https://uploads4.wikiart.org/images/salvador-dali/venus-and-sailor-homage-to-salvat-papasseit-1925.jpg
Venus with Cupids,1925,https://www.wikiart.org/en/salvador-dali/venus-with-cupids,https://uploads4.wikiart.org/images/salvador-dali/venus-with-cupids.jpg
Coupes 6,1925,https://www.wikiart.org/en/salvador-dali/coupes-6,https://uploads4.wikiart.org/images/salvador-dali/coupes-6.jpg
Don Salvador and Ana Maria Dali,1925,https://www.wikiart.org/en/salvador-dali/don-salvador-and-ana-maria-dali,https://uploads4.wikiart.org/images/salvador-dali/don-salvador-and-ana-maria-dali.jpg
Female Nude,1925,https://www.wikiart.org/en/salvador-dali/female-nude-1,https://uploads4.wikiart.org/images/salvador-dali/female-nude-1.jpg
"Ana Maria, Sewing",1926,https://www.wikiart.org/en/salvador-dali/ana-maria-sewing,https://uploads4.wikiart.org/images/salvador-dali/ana-maria-sewing.jpg
Back the Girl,1926,https://www.wikiart.org/en/salvador-dali/back-the-girl,https://uploads4.wikiart.org/images/salvador-dali/back-the-girl.jpg
Cubist Figure,1926,https://www.wikiart.org/en/salvador-dali/cubist-figure,https://uploads4.wikiart.org/images/salvador-dali/cubist-figure.jpg
Cubist Self-portrait,1926,https://www.wikiart.org/en/salvador-dali/cubist-self-portrait,https://uploads4.wikiart.org/images/salvador-dali/cubist-self-portrait.jpg
Figure on the Rocks,1926,https://www.wikiart.org/en/salvador-dali/figure-on-the-rocks,https://uploads4.wikiart.org/images/salvador-dali/figure-on-the-rocks.jpg
Figures Lying on the Sand,1926,https://www.wikiart.org/en/salvador-dali/figures-lying-on-the-sand,https://uploads4.wikiart.org/images/salvador-dali/figures-lying-on-the-sand.jpg
Girl from  the Ampurdan,1926,https://www.wikiart.org/en/salvador-dali/girl-from-the-ampurdan,https://uploads4.wikiart.org/images/salvador-dali/girl-from-the-ampurdan.jpg
Homage to Erik Satie,1926,https://www.wikiart.org/en/salvador-dali/homage-to-erik-satie,https://uploads4.wikiart.org/images/salvador-dali/homage-to-erik-satie.jpg
"Study for ""Honey is Sweeter than Blood""",1926,https://www.wikiart.org/en/salvador-dali/honey-is-sweeter-than-blood,https://uploads4.wikiart.org/images/salvador-dali/honey-is-sweeter-than-blood.jpg
Neo-Cubist Academy (Composition with Three Figures),1926,https://www.wikiart.org/en/salvador-dali/neo-cubist-academy-composition-with-three-figures,https://uploads4.wikiart.org/images/salvador-dali/neo-cubist-academy-composition-with-three-figures.jpg
Portrait of a Girl in a Landscape,1926,https://www.wikiart.org/en/salvador-dali/portrait-of-a-girl-in-a-landscape,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-a-girl-in-a-landscape.jpg
"Portrait of a Woman, (unfinished)",1926,https://www.wikiart.org/en/salvador-dali/portrait-of-a-woman-unfinished,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-a-woman-unfinished.jpg
Portrait of Sefiora Abadal De'Argemi,1926,https://www.wikiart.org/en/salvador-dali/portrait-of-sefiora-abadal-de-argemi,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-sefiora-abadal-de-argemi.jpg
Rocks of Liane (first version),1926,https://www.wikiart.org/en/salvador-dali/rocks-of-liane-first-version,https://uploads4.wikiart.org/images/salvador-dali/rocks-of-liane-first-version.jpg
Rocks on the Coast  Lyane,1926,https://www.wikiart.org/en/salvador-dali/rocks-on-the-coast-lyane,https://uploads4.wikiart.org/images/salvador-dali/rocks-on-the-coast-lyane.jpg
Still Life by Moonlight,1926,https://www.wikiart.org/en/salvador-dali/still-life-by-moonlight,https://uploads4.wikiart.org/images/salvador-dali/still-life-by-moonlight.jpg
Still Life with Two Lemons,1926,https://www.wikiart.org/en/salvador-dali/still-life-with-two-lemons,https://uploads4.wikiart.org/images/salvador-dali/still-life-with-two-lemons.jpg
The Basket of Bread,1926,https://www.wikiart.org/en/salvador-dali/the-basket-of-bread,https://uploads4.wikiart.org/images/salvador-dali/the-basket-of-bread.jpg
Woman at the Window in Figueras,1926,https://www.wikiart.org/en/salvador-dali/woman-at-the-window-in-figueras-1926,https://uploads4.wikiart.org/images/salvador-dali/woman-at-the-window-in-figueras-1926.jpg
Apparatus and Hand,1927,https://www.wikiart.org/en/salvador-dali/apparatus-and-hand-1927,https://uploads4.wikiart.org/images/salvador-dali/apparatus-and-hand-1927.jpg
Harlequin,1927,https://www.wikiart.org/en/salvador-dali/harlequin-1927,https://uploads4.wikiart.org/images/salvador-dali/harlequin-1927.jpg
Head of a Woman,1927,https://www.wikiart.org/en/salvador-dali/head-of-a-woman,https://uploads4.wikiart.org/images/salvador-dali/head-of-a-woman.jpg
Honey Is Sweeter Than Blood,1927,https://www.wikiart.org/en/salvador-dali/honey-is-sweeter-than-blood-1,https://uploads4.wikiart.org/images/salvador-dali/honey-is-sweeter-than-blood-1.jpg
Mannequin (Barcelona Mannequin),1927,https://www.wikiart.org/en/salvador-dali/mannequin-barcelona-mannequin-1927,https://uploads4.wikiart.org/images/salvador-dali/mannequin-barcelona-mannequin-1927.jpg
Nude Woman in an Armchair,1927,https://www.wikiart.org/en/salvador-dali/nude-woman-in-an-armchair,https://uploads4.wikiart.org/images/salvador-dali/nude-woman-in-an-armchair.jpg
Self-Portrait Being Duplicated into Three,1927,https://www.wikiart.org/en/salvador-dali/self-portrait-being-duplicated-into-three-1927,https://uploads4.wikiart.org/images/salvador-dali/self-portrait-being-duplicated-into-three-1927.jpg
Abstract Composition,1928,https://www.wikiart.org/en/salvador-dali/abstract-composition,https://uploads4.wikiart.org/images/salvador-dali/abstract-composition.jpg
Big Thumb. Beach. Moon and Decaying Bird,1928,https://www.wikiart.org/en/salvador-dali/big-thumb-beach-moon-and-decaying-bird,https://uploads4.wikiart.org/images/salvador-dali/big-thumb-beach-moon-and-decaying-bird.jpg
Bird,1928,https://www.wikiart.org/en/salvador-dali/bird,https://uploads4.wikiart.org/images/salvador-dali/bird.jpg
Composition,1928,https://www.wikiart.org/en/salvador-dali/composition,https://uploads4.wikiart.org/images/salvador-dali/composition.jpg
Female Bather,1928,https://www.wikiart.org/en/salvador-dali/female-bather,https://uploads4.wikiart.org/images/salvador-dali/female-bather.jpg
Female Nude,1928,https://www.wikiart.org/en/salvador-dali/female-nude,https://uploads4.wikiart.org/images/salvador-dali/female-nude.jpg
Fishermen in Cadaques,1928,https://www.wikiart.org/en/salvador-dali/fishermen-in-cadaques,https://uploads4.wikiart.org/images/salvador-dali/fishermen-in-cadaques.jpg
Fishermen in the Sun,1928,https://www.wikiart.org/en/salvador-dali/fishermen-in-the-sun,https://uploads4.wikiart.org/images/salvador-dali/fishermen-in-the-sun.jpg
Four Fishermen's Wives of Cadaqués,1928,https://www.wikiart.org/en/salvador-dali/four-fishermen-s-wives-of-cadaqu%C3%A9s,https://uploads4.wikiart.org/images/salvador-dali/four-fishermen-s-wives-of-cadaqu%C3%A9s.jpg
Inaugural Gooseflesh,1928,https://www.wikiart.org/en/salvador-dali/inaugural-gooseflesh,https://uploads4.wikiart.org/images/salvador-dali/inaugural-gooseflesh.jpg
Little Cinders (Senicitas),1928,https://www.wikiart.org/en/salvador-dali/little-cinders-senicitas-1928,https://uploads4.wikiart.org/images/salvador-dali/little-cinders-senicitas-1928.jpg
Moonlight,1928,https://www.wikiart.org/en/salvador-dali/moonlight,https://uploads4.wikiart.org/images/salvador-dali/moonlight.jpg
Ocell. Peix,1928,https://www.wikiart.org/en/salvador-dali/ocell-peix-1928,https://uploads4.wikiart.org/images/salvador-dali/ocell-peix-1928.jpg
Seated Girl Seen from the Back,1928,https://www.wikiart.org/en/salvador-dali/seated-girl-seen-from-the-back,https://uploads4.wikiart.org/images/salvador-dali/seated-girl-seen-from-the-back.jpg
Shell,1928,https://www.wikiart.org/en/salvador-dali/shell,https://uploads4.wikiart.org/images/salvador-dali/shell.jpg
Soft Nude (Nude Watch),1928,https://www.wikiart.org/en/salvador-dali/soft-nude-nude-watch,https://uploads4.wikiart.org/images/salvador-dali/soft-nude-nude-watch.jpg
Sun,1928,https://www.wikiart.org/en/salvador-dali/sun,https://uploads4.wikiart.org/images/salvador-dali/sun.jpg
Symbiotic Woman-Animal,1928,https://www.wikiart.org/en/salvador-dali/symbiotic-woman-animal,https://uploads4.wikiart.org/images/salvador-dali/symbiotic-woman-animal.jpg
The Bather,1928,https://www.wikiart.org/en/salvador-dali/the-bather,https://uploads4.wikiart.org/images/salvador-dali/the-bather.jpg
The Ram (The Spectral Cow),1928,https://www.wikiart.org/en/salvador-dali/the-ram-the-spectral-cow,https://uploads4.wikiart.org/images/salvador-dali/the-ram-the-spectral-cow.jpg
The Rotting Bird,1928,https://www.wikiart.org/en/salvador-dali/the-rotting-bird,https://uploads4.wikiart.org/images/salvador-dali/the-rotting-bird.jpg
The Rotting Donkey,1928,https://www.wikiart.org/en/salvador-dali/the-rotting-donkey,https://uploads4.wikiart.org/images/salvador-dali/the-rotting-donkey.jpg
The Spectral Cow,1928,https://www.wikiart.org/en/salvador-dali/the-spectral-cow-1928,https://uploads4.wikiart.org/images/salvador-dali/the-spectral-cow-1928.jpg
The Wounded Bird,1928,https://www.wikiart.org/en/salvador-dali/the-wounded-bird,https://uploads4.wikiart.org/images/salvador-dali/the-wounded-bird.jpg
Unsatisfied Desires,1928,https://www.wikiart.org/en/salvador-dali/unsatisfied-desires-1928,https://uploads4.wikiart.org/images/salvador-dali/unsatisfied-desires-1928.jpg
Un Chien Andalou (film still),1928,https://www.wikiart.org/en/salvador-dali/un-chien-andalou-film-still-1928,https://uploads4.wikiart.org/images/salvador-dali/un-chien-andalou-film-still-1928.jpg
Accommodations of Desire,1929,https://www.wikiart.org/en/salvador-dali/accommodations-of-desire,https://uploads4.wikiart.org/images/salvador-dali/accommodations-of-desire.jpg
Desecration Descripti,1929,https://www.wikiart.org/en/salvador-dali/desecration-descripti,https://uploads4.wikiart.org/images/salvador-dali/desecration-descripti.jpg
Illumined Pleasures,1929,https://www.wikiart.org/en/salvador-dali/illumined-pleasures,https://uploads4.wikiart.org/images/salvador-dali/illumined-pleasures.jpg
Imperial Monument of Woma-Child. Gala (Utopian Fantasy),1929,https://www.wikiart.org/en/salvador-dali/imperial-monument-of-woma-child-gala-utopian-fantasy,https://uploads4.wikiart.org/images/salvador-dali/imperial-monument-of-woma-child-gala-utopian-fantasy.jpg
Invisible Man (Study for the Painting),1929,https://www.wikiart.org/en/salvador-dali/invisible-man-study-for-the-painting,https://uploads4.wikiart.org/images/salvador-dali/invisible-man-study-for-the-painting.jpg
Playing in the Dark,1929,https://www.wikiart.org/en/salvador-dali/playing-in-the-dark,https://uploads4.wikiart.org/images/salvador-dali/playing-in-the-dark.jpg
Portrait of Paul Eluard,1929,https://www.wikiart.org/en/salvador-dali/portrait-of-paul-eluard,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-paul-eluard.jpg
Profanation of the Host,1929,https://www.wikiart.org/en/salvador-dali/profanation-of-the-host,https://uploads4.wikiart.org/images/salvador-dali/profanation-of-the-host.jpg
Sometimes I Spit with Pleasure on the Portrait of my Mother (The Sacred Heart),1929,https://www.wikiart.org/en/salvador-dali/sometimes-i-spit-with-pleasure-on-the-portrait-of-my-mother-the-sacred-heart,https://uploads4.wikiart.org/images/salvador-dali/sometimes-i-spit-with-pleasure-on-the-portrait-of-my-mother-the-sacred-heart.jpg
The Ants,1929,https://www.wikiart.org/en/salvador-dali/the-ants,https://uploads4.wikiart.org/images/salvador-dali/the-ants.jpg
"The Enigma of My Desire or My Mother, My Mother, My Mother",1929,https://www.wikiart.org/en/salvador-dali/the-enigma-of-my-desire-or-my-mother-my-mother-my-mother-1929,https://uploads4.wikiart.org/images/salvador-dali/the-enigma-of-my-desire-or-my-mother-my-mother-my-mother-1929.jpg
The First Days of Spring,1929,https://www.wikiart.org/en/salvador-dali/the-first-days-of-spring,https://uploads4.wikiart.org/images/salvador-dali/the-first-days-of-spring.jpg
The Great Masturbator,1929,https://www.wikiart.org/en/salvador-dali/the-great-masturbator-1929,https://uploads4.wikiart.org/images/salvador-dali/the-great-masturbator-1929.jpg
The Lugubrious Game,1929,https://www.wikiart.org/en/salvador-dali/the-lugubrious-game-1929-oil-collage-on-cardboard-1929,https://uploads4.wikiart.org/images/salvador-dali/the-lugubrious-game-1929-oil-collage-on-cardboard-1929.jpg
The Two Balconies,1929,https://www.wikiart.org/en/salvador-dali/the-two-balconies,https://uploads4.wikiart.org/images/salvador-dali/the-two-balconies.jpg
The Moon,1929,https://www.wikiart.org/en/salvador-dali/the-moon,https://uploads4.wikiart.org/images/salvador-dali/the-moon.jpg
Chocolate,1930,https://www.wikiart.org/en/salvador-dali/chocolate,https://uploads4.wikiart.org/images/salvador-dali/chocolate.jpg
"Invisible  Sleeping Woman, Horse, Lion",1930,https://www.wikiart.org/en/salvador-dali/invisible-sleeping-woman-horse-lion,https://uploads4.wikiart.org/images/salvador-dali/invisible-sleeping-woman-horse-lion.jpg
"Invisible Sleeping Woman, Horse, Lion",1930,https://www.wikiart.org/en/salvador-dali/invisible-sleeping-woman-horse-lion-1930,https://uploads4.wikiart.org/images/salvador-dali/invisible-sleeping-woman-horse-lion-1930.jpg
"Paranoiac Woman-Horse (Invisible Sleeping Woman, Lion, Horse)",1930,https://www.wikiart.org/en/salvador-dali/paranoiac-woman-horse-invisible-sleeping-woman-lion-horse,https://uploads4.wikiart.org/images/salvador-dali/paranoiac-woman-horse-invisible-sleeping-woman-lion-horse.jpg
Phantasmagoria,1930,https://www.wikiart.org/en/salvador-dali/phantasmagoria,https://uploads4.wikiart.org/images/salvador-dali/phantasmagoria.jpg
Portrait of Mr. Emilio Terry (unfinished),1930,https://www.wikiart.org/en/salvador-dali/portrait-of-mr-emilio-terry-unfinished,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-mr-emilio-terry-unfinished.jpg
Premature Ossification of a Railroad Station,1930,https://www.wikiart.org/en/salvador-dali/premature-ossification-of-a-railroad-station,https://uploads4.wikiart.org/images/salvador-dali/premature-ossification-of-a-railroad-station.jpg
The Average Bureaucrat,1930,https://www.wikiart.org/en/salvador-dali/the-average-bureaucrat,https://uploads4.wikiart.org/images/salvador-dali/the-average-bureaucrat.jpg
The Bleeding Roses,1930,https://www.wikiart.org/en/salvador-dali/the-bleeding-roses-1930,https://uploads4.wikiart.org/images/salvador-dali/the-bleeding-roses-1930.jpg
The Feeling of Becoming,1930,https://www.wikiart.org/en/salvador-dali/the-feeling-of-becoming,https://uploads4.wikiart.org/images/salvador-dali/the-feeling-of-becoming.jpg
The Font,1930,https://www.wikiart.org/en/salvador-dali/the-font,https://uploads4.wikiart.org/images/salvador-dali/the-font.jpg
The Great Masturbator,1930,https://www.wikiart.org/en/salvador-dali/the-great-masturbator,https://uploads4.wikiart.org/images/salvador-dali/the-great-masturbator.jpg
The Hand,1930,https://www.wikiart.org/en/salvador-dali/the-hand,https://uploads4.wikiart.org/images/salvador-dali/the-hand.jpg
William Tell,1930,https://www.wikiart.org/en/salvador-dali/william-tell,https://uploads4.wikiart.org/images/salvador-dali/william-tell.jpg
Board of Demented Associations (Fireworks),1931,https://www.wikiart.org/en/salvador-dali/board-of-demented-associations-fireworks,https://uploads4.wikiart.org/images/salvador-dali/board-of-demented-associations-fireworks.jpg
"Combinations (or The Combined Dalinian Phantasms; Ants, Keys, Nails)",1931,https://www.wikiart.org/en/salvador-dali/combinations-or-the-combined-dalinian-phantasms-ants-keys-nails,https://uploads4.wikiart.org/images/salvador-dali/combinations-or-the-combined-dalinian-phantasms-ants-keys-nails.jpg
Gradiva,1931,https://www.wikiart.org/en/salvador-dali/gradiva,https://uploads4.wikiart.org/images/salvador-dali/gradiva.jpg
Gradiva Finds the Anthropomorphic Ruins,1931,https://www.wikiart.org/en/salvador-dali/gradiva-finds-the-anthropomorphic-ruins,https://uploads4.wikiart.org/images/salvador-dali/gradiva-finds-the-anthropomorphic-ruins.jpg
Landscape,1931,https://www.wikiart.org/en/salvador-dali/landscape,https://uploads4.wikiart.org/images/salvador-dali/landscape.jpg
Loneliness,1931,https://www.wikiart.org/en/salvador-dali/loneliness,https://uploads4.wikiart.org/images/salvador-dali/loneliness.jpg
Mme. Reese,1931,https://www.wikiart.org/en/salvador-dali/mme-reese,https://uploads4.wikiart.org/images/salvador-dali/mme-reese.jpg
On the Seashore,1931,https://www.wikiart.org/en/salvador-dali/on-the-seashore,https://uploads4.wikiart.org/images/salvador-dali/on-the-seashore.jpg
Partial Hallucination: Six Apparitions of Lenin on a Piano,1931,https://www.wikiart.org/en/salvador-dali/partial-hallucination-six-apparitions-of-lenin-on-a-piano-1931,https://uploads4.wikiart.org/images/salvador-dali/partial-hallucination-six-apparitions-of-lenin-on-a-piano-1931.jpg
Plant transformation,1931,https://www.wikiart.org/en/salvador-dali/plant-transformation,https://uploads4.wikiart.org/images/salvador-dali/plant-transformation.jpg
Portrait of Gala,1931,https://www.wikiart.org/en/salvador-dali/portrait-of-gala,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-gala.jpg
